VWR_product_category,VWR_product_sub_category,VWR_product_id,VWR_product_name,VWR_product_quantity,VWR_product_price,VWR_product_url,VWR_image_url,VWR_product_desc
Adhesives,NA,100502-802,"Grid Mats, Electron Microscopy Sciences Round grid mats",1,$14.56,https://us.vwr.com/store/product/12359900/grid-mats-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/52/78/11945278.jpg,"Description: White silicone rubber mats, with numbered compartments."
Adhesives,NA,100499-708,"Grid Mats, Electron Microscopy Sciences Square grid mats",1,$131.32,https://us.vwr.com/store/product/12359900/grid-mats-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/52/78/11945278.jpg,"Description: White silicone rubber mats, with numbered compartments."
Adhesives,NA,100502-800,"Grid Mats, Electron Microscopy Sciences Square grid mats",1,$12.59,https://us.vwr.com/store/product/12359900/grid-mats-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/52/78/11945278.jpg,"Description: White silicone rubber mats, with numbered compartments."
Adhesives,NA,500033-514,"Avery® Permanent Glue Stics Disappearing glue Stick, Purple application, Clear dry, 1.27 oz., -, -, -",1,$2.51,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500012-964,"Avery® Permanent Glue Stics Glue Stic, Purple application, Clear dry, 0.26 oz., -, -, -",6,$5.03,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500012-965,"Avery® Permanent Glue Stics Glue Stic, Clear application, Clear dry, 0.26 oz., -, -, -",6,$5.03,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-540,"Avery® Permanent Glue Stics Glue stick, Clear application, Clear dry, 1.27 oz., -, -, -",1,$2.58,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-532,"Avery® Permanent Glue Stics Glue stick, Clear application, Clear dry, 0.26 oz., -, -, -",1,$0.83,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-518,"Avery® Permanent Glue Stics Glue stick, value pack, Clear application, Clear dry, 0.26 oz., Stick, 0.260 oz, Cardboard, Fabrics, Papers, Photos",18,$12.20,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-520,"Avery® Permanent Glue Stics Glue stick, value pack, Purple application, Clear dry, 0.26 oz., -, -, -",18,$12.89,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-522,"Avery® Permanent Glue Stics Glue stick, value pack, Purple application, Clear dry, 1.27 oz., -, -, -",6,$13.91,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-524,"Avery® Permanent Glue Stics Glue stick, value pack, Clear application, Clear dry, 1.27 oz., -, -, -",6,$13.72,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,300038-936,"Clear RTV Silicone Adhesive Sealants, Permatex® Clear silicone adhesive, Clear, 51 ml (1.72 oz.), Automatic Tube®",12,$555.25,https://us.vwr.com/store/product/7604181/clear-rtv-silicone-adhesive-sealants-permatex,https://us.vwr.com/stibo/smallweb/std.lang.all/45/95/18984595.jpg,Description: Waterproof and flexible sealant may be applied to horizontal or vertical surfaces.
Adhesives,NA,300064-176,"Clear RTV Silicone Adhesive Sealants, Permatex® Silicone adhesive, Clear, 11 oz. (325 ml), Cartridge",1,$118.24,https://us.vwr.com/store/product/7604181/clear-rtv-silicone-adhesive-sealants-permatex,https://us.vwr.com/stibo/smallweb/std.lang.all/45/95/18984595.jpg,Description: Waterproof and flexible sealant may be applied to horizontal or vertical surfaces.
Adhesives,NA,300053-742,"Clear RTV Silicone Adhesive Sealants, Permatex® Silicone adhesive, Clear, 88 ml (3 oz.), Tube",12,$442.55,https://us.vwr.com/store/product/7604181/clear-rtv-silicone-adhesive-sealants-permatex,https://us.vwr.com/stibo/smallweb/std.lang.all/45/95/18984595.jpg,Description: Waterproof and flexible sealant may be applied to horizontal or vertical surfaces.
Adhesives,NA,82002-806,"Super Bonder® 422™ Instant Adhesive, Loctite®, Henkel 28.3 g (1 oz.) bottle",10,$335.68,https://us.vwr.com/store/product/4600757/super-bonder-422tm-instant-adhesive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/61/94/4906194.jpg,Description: This adhesive is formulated for applications requiring higher viscosity and slower fixturing speeds than other instant adhesives.
Adhesives,NA,500031-570,"Nekoosa Fan-Out Padding Adhesive Fan-Out Padding Adhesive, Clear, 32 oz.",1,$77.63,https://us.vwr.com/store/product/7082867/nekoosa-fan-out-padding-adhesive,https://us.vwr.com/stibo/smallweb/std.lang.all/92/98/23229298.jpg,Description: Allows you to fan paper apart into forms.
Adhesives,NA,500006-263,"Advantus® StikkiCLIPS® Adhesive Clips Removable clip, plastic, White",20,$6.74,https://us.vwr.com/store/product/7083877/advantus-stikkiclips-adhesive-clips,https://us.vwr.com/stibo/smallweb/std.lang.all/55/92/23165592.jpg,"Description: Handy removable, reusable clip adheres to most surfaces"
Adhesives,NA,83007-506,"Super Bonder® 409™ Industrial Grade Instant Adhesive Gel, Loctite®, Henkel Super Bonder® 409™ industrial grade instant adhesive gel",1,$844.30,https://us.vwr.com/store/product/4597585/super-bonder-409tm-industrial-grade-instant-adhesive-gel-loctite-henkel,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,"Description: Clear adhesive gel for general-purpose use on metal, plastic, and rubber."
Adhesives,NA,470020-452,Adhesive Clips,10,$13.15,https://us.vwr.com/store/product/8865660/adhesive-clips,https://us.vwr.com/stibo/smallweb/std.lang.all/84/71/10148471.jpg,Description: Use clips to attach string to any vertical surface for ballistics determinations.
Adhesives,NA,10126-308,"Scotch-Weld™ Epoxy Adhesives, 3M™ Scotch-Weld™ Epoxy Adhesive 2216 (10 Hour Set Time; 7 Day Full Cure at 22°C [72°F]), Gray",1,$96.98,https://us.vwr.com/store/product/4527379/scotch-weldtm-epoxy-adhesives-3mtm,https://us.vwr.com/stibo/smallweb/std.lang.all/84/64/4648464.jpg,Description: Scotch-Weld™ epoxy adhesives are designed for applications where high performance and flexible bonds are required.
Adhesives,NA,12778-008,"Scotch-Weld™ Epoxy Adhesives, 3M™ Scotch-Weld™ epoxy adhesive 2216 (10 h set time; 30 d full cure at 22 °C (72 °F)), Translucent",1,$82.44,https://us.vwr.com/store/product/4527379/scotch-weldtm-epoxy-adhesives-3mtm,https://us.vwr.com/stibo/smallweb/std.lang.all/84/64/4648464.jpg,Description: Scotch-Weld™ epoxy adhesives are designed for applications where high performance and flexible bonds are required.
Adhesives,NA,76246-930,"Scotch-Weld™ Epoxy Adhesives, 3M™ Scotch-Weld™ Epoxy Adhesive DP125 (125 Minute Set Time; 7 Day Full Cure at 22°C [72°F]), Gray",1,$38.62,https://us.vwr.com/store/product/4527379/scotch-weldtm-epoxy-adhesives-3mtm,https://us.vwr.com/stibo/smallweb/std.lang.all/84/64/4648464.jpg,Description: Scotch-Weld™ epoxy adhesives are designed for applications where high performance and flexible bonds are required.
Adhesives,NA,500033-550,"Elmer's® All-Purpose Glue Stick Glue stick, White application, Clear dry, 0.77 oz.",12,$15.83,https://us.vwr.com/store/product/7088660/elmer-s-all-purpose-glue-stick,https://us.vwr.com/stibo/smallweb/std.lang.all/74/04/23557404.jpg,"Description: Glue bonds together a wide variety of materials, including paper, cardboard, tag-board, foam, and more."
Adhesives,NA,89235-832,"Super 77™ Multi-Purpose Spray Adhesive, 3M Industrial Adhesive spray, 709.7 ml (24 oz.)",1,$45.64,https://us.vwr.com/store/product/9850849/super-77tm-multi-purpose-spray-adhesive-3m-industrial,https://us.vwr.com/stibo/smallweb/std.lang.all/08/54/9850854.jpg,"Description: Versatile adhesive securely bonds most lightweight materials, plus it has low soak-in for long-lasting bonds."
Adhesives,NA,500033-484,"Krazy® Glue All Purpose Instant Gel Adhesive KrazyGlue, gel, Clear application, Clear dry, 0.070 oz.",1,$2.77,https://us.vwr.com/store/product/7092659/krazy-glue-all-purpose-instant-gel,https://us.vwr.com/stibo/smallweb/std.lang.all/83/99/23328399.jpg,Description: All-purpose formula is great for everyday household repairs.
Adhesives,NA,19807-530,"PRISM® 401™ Instant Adhesive, Surface Insensitive, Loctite®, Henkel 3 g (0.1 oz.) tube",1,$342.42,https://us.vwr.com/store/product/4600742/prism-401tm-instant-adhesive-surface-insensitive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/47/74/4904774.jpg,Description: This surface-insensitive adhesive is ideal for difficult-to-bond substrates.
Adhesives,NA,19807-532,"PRISM® 401™ Instant Adhesive, Surface Insensitive, Loctite®, Henkel 20 g (0.7 oz.) tube",1,$851.51,https://us.vwr.com/store/product/4600742/prism-401tm-instant-adhesive-surface-insensitive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/47/74/4904774.jpg,Description: This surface-insensitive adhesive is ideal for difficult-to-bond substrates.
Adhesives,NA,37001-742,"PRISM® 401™ Instant Adhesive, Surface Insensitive, Loctite®, Henkel 20 g (0.7 oz.) tube",10,$715.25,https://us.vwr.com/store/product/4600742/prism-401tm-instant-adhesive-surface-insensitive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/47/74/4904774.jpg,Description: This surface-insensitive adhesive is ideal for difficult-to-bond substrates.
Adhesives,NA,37001-740,"PRISM® 454™ Instant Gel Adhesive, Surface Insensitive, Loctite®, Henkel 3 g (0.1 oz.) tube",10,$203.06,https://us.vwr.com/store/product/4600761/prism-454tm-instant-gel-adhesive-surface-insensitive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/62/06/4906206.jpg,Description: Surface-insensitive adhesive in gel form.
Adhesives,NA,19807-540,"PRISM® 454™ Instant Gel Adhesive, Surface Insensitive, Loctite®, Henkel 20 g (0.71 oz.) tube",1,$886.96,https://us.vwr.com/store/product/4600761/prism-454tm-instant-gel-adhesive-surface-insensitive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/62/06/4906206.jpg,Description: Surface-insensitive adhesive in gel form.
Adhesives,NA,102092-306,"Kwik-Gard™ Sylgard 184 Silicone, Electron Microscopy Sciences Kwik Gard Refill 2 cartridges and 10 dispensing tips)",1,$351.49,https://us.vwr.com/store/product/12361432/kwik-gardtm-sylgard-184-silicone-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/76/10/11927610.jpg,"Description: The Kwik-Gard™ is specially packaged Sylgard184 silicone that offers a quicker and easier way to apply the silicone, eliminating the messy procedure o..."
Adhesives,NA,102092-304,"Kwik-Gard™ Sylgard 184 Silicone, Electron Microscopy Sciences Kwik Gard Start Up kit ( Dispenser, 1 Cartridge and 5 tips",2,$522.50,https://us.vwr.com/store/product/12361432/kwik-gardtm-sylgard-184-silicone-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/76/10/11927610.jpg,"Description: The Kwik-Gard™ is specially packaged Sylgard184 silicone that offers a quicker and easier way to apply the silicone, eliminating the messy procedure o..."
Adhesives,NA,102092-310,"Kwik-Gard™ Sylgard 184 Silicone, Electron Microscopy Sciences Kwik-Gard Sylgard Dispenser",1,$329.15,https://us.vwr.com/store/product/12361432/kwik-gardtm-sylgard-184-silicone-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/76/10/11927610.jpg,"Description: The Kwik-Gard™ is specially packaged Sylgard184 silicone that offers a quicker and easier way to apply the silicone, eliminating the messy procedure o..."
Adhesives,NA,102092-308,"Kwik-Gard™ Sylgard 184 Silicone, Electron Microscopy Sciences Kwik-Gard Sylgard Dispensing tips",10,$124.62,https://us.vwr.com/store/product/12361432/kwik-gardtm-sylgard-184-silicone-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/76/10/11927610.jpg,"Description: The Kwik-Gard™ is specially packaged Sylgard184 silicone that offers a quicker and easier way to apply the silicone, eliminating the messy procedure o..."
Adhesives,NA,500033-570,"Elmer's® Extra-Strength Office Glue Stick Glue stick, White application, Clear dry, 0.28 oz.",24,$22.58,https://us.vwr.com/store/product/7091487/elmer-s-extra-strength-office-glue-stick,https://us.vwr.com/stibo/smallweb/std.lang.all/74/02/23747402.jpg,Description: Perfect for tasks around the office.
Adhesives,NA,500033-560,"Stanley Bostitch® Dual Temperature Glue Sticks Glue Gun Stick Adhesive, Clear",24,$8.11,https://us.vwr.com/store/product/7092661/stanley-bostitch-dual-temperature-glue-sticks,https://us.vwr.com/stibo/smallweb/std.lang.all/77/18/23327718.jpg,Description: Glue sticks for GlueShot™ Dual Melt™ Glue Gun BOS-GR25-2 (sold separately).
Adhesives,NA,470020-090,Epoxy Cement,1,$52.85,https://us.vwr.com/store/product/8873537/epoxy-cement,https://us.vwr.com/stibo/smallweb/std.lang.all/78/58/10147858.jpg,Description: This is an epoxy cement kit.
Adhesives,NA,300078-306,"10 Minute™ Epoxy, Devcon 10 min epoxy putty, Black, 50 ml, -, Dev-Pak™",1,$54.81,https://us.vwr.com/store/product/7604066/10-minutetm-epoxy-devcon,https://us.vwr.com/stibo/smallweb/std.lang.all/97/17/7619717.jpg,"Description: This flexible epoxy provides excellent adhesion to metals and superior peel, impact, and chemical resistance."
Adhesives,NA,300038-926,"10 Minute™ Epoxy, Devcon Clear epoxy putty 10 min, Clear, 50 ml, 0.17 lbs., Dev-Pak™",12,$696.58,https://us.vwr.com/store/product/7604066/10-minutetm-epoxy-devcon,https://us.vwr.com/stibo/smallweb/std.lang.all/97/17/7619717.jpg,"Description: This flexible epoxy provides excellent adhesion to metals and superior peel, impact, and chemical resistance."
Adhesives,NA,500012-961,Stanley Bostitch® GlueShot™ Dual Melt™ Glue Gun GlueShot™ Dual Melt™ Glue Gun,1,$22.38,https://us.vwr.com/store/product/7087905/stanley-bostitch-glueshottm-dual-melttm-glue-gun,https://us.vwr.com/stibo/smallweb/std.lang.all/94/13/22829413.jpg,Description: The Stanley Bostitch® GlueShot™ Dual Melt™ Glue Gun offers the versatility of both high and low temperature gluing in one gun.
Adhesives,NA,19806-014,Permabond® QFS16 Ozone-Safe Accelerator 113 g (4 oz.) pump spray,1,$62.19,https://us.vwr.com/store/product/4597559/permabond-qfs16-ozone-safe-accelerator,https://us.vwr.com/stibo/smallweb/std.lang.all/32/19/4673219.jpg,Description: This accelerator is for use with all Permabond® cyanoacrylate adhesives.
Adhesives,NA,82013-650,"Nuva-Sil® 5248™ Medical Device Sealant, Loctite®, Henkel 300 ml (10 oz.) cartridge",1,$267.75,https://us.vwr.com/store/product/4600826/nuva-sil-5248tm-medical-device-sealant-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/62/00/4906200.jpg,"Description: This single-component, medium-grade silicone sealant is ideal for gasketing and sealing elastomer, metal, and glass, especially on medical devices."
Adhesives,NA,82002-774,"Loctite® 3311 Light Cure Adhesive, Henkel UV-curing, med grade, 25 ml",10,"$1,091.90",https://us.vwr.com/store/product/14123078/loctite-3311-light-cure-adhesive-henkel,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,Description: Ultraviolet light cure medical device adhesive that comes in a syringe.
Adhesives,NA,470150-138,"Scotch® Foam Mounting Squares, Eaton Office supply Permanent Mounting, 16 per Pack, 1W×1""L",1,$3.00,https://us.vwr.com/store/product/27564703/scotch-foam-mounting-squares-eaton-office-supply,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,Description: Double-coated foam squares are ideal for mounting artwork and decorations to a variety of surfaces.
Adhesives,NA,500033-476,"Elmer's® Washable School Glue Glue, White application, Clear dry, 5 oz.",1,$3.62,https://us.vwr.com/store/product/7082153/elmer-s-washable-school-glue,https://us.vwr.com/stibo/smallweb/std.lang.all/62/06/23166206.jpg,Description: Generations of school children have grown up with Elmer's white school glue.
Adhesives,NA,500033-590,"Elmer's® Washable School Glue Glue, washable, White application, Clear dry, 1 gal.",1,$29.42,https://us.vwr.com/store/product/7082153/elmer-s-washable-school-glue,https://us.vwr.com/stibo/smallweb/std.lang.all/62/06/23166206.jpg,Description: Generations of school children have grown up with Elmer's white school glue.
Adhesives,NA,500033-592,"Elmer's® Washable School Glue Glue, washable, White application, Clear dry, 1.25 oz.",1,$1.35,https://us.vwr.com/store/product/7082153/elmer-s-washable-school-glue,https://us.vwr.com/stibo/smallweb/std.lang.all/62/06/23166206.jpg,Description: Generations of school children have grown up with Elmer's white school glue.
Adhesives,NA,500033-594,"Elmer's® Washable School Glue Glue, washable, White application, Clear dry, 4 oz.",1,$2.43,https://us.vwr.com/store/product/7082153/elmer-s-washable-school-glue,https://us.vwr.com/stibo/smallweb/std.lang.all/62/06/23166206.jpg,Description: Generations of school children have grown up with Elmer's white school glue.
Adhesives,NA,500033-596,"Elmer's® Washable School Glue Glue, washable, White application, Clear dry, 7.625 oz.",1,$3.78,https://us.vwr.com/store/product/7082153/elmer-s-washable-school-glue,https://us.vwr.com/stibo/smallweb/std.lang.all/62/06/23166206.jpg,Description: Generations of school children have grown up with Elmer's white school glue.
Adhesives,NA,300007-389,"Plastic Steel® 5 Minute® Putty (SF), Devcon Pastic/steel 5 min putty, Dark Grey",1,$201.09,https://us.vwr.com/store/product/7604041/plastic-steel-5-minute-putty-sf-devcon,https://us.vwr.com/stibo/smallweb/std.lang.all/45/47/18984547.jpg,"Description: Fast-curing, steel-filled epoxy for emergency repairs at temperatures as low as 40°F."
Adhesives,NA,33500-072,"CircuitWorks® Prototype/Repair Tools Conductive Epoxy Kit, ITW Chemtronics® CircuitWorks® Prototype/repair tools conductive epoxy kit",12,"$1,179.34",https://us.vwr.com/store/product/4597423/circuitworks-prototype-repair-tools-conductive-epoxy-kit-itw-chemtronics,https://us.vwr.com/stibo/smallweb/std.lang.all/36/59/4673659.jpg,Description: Developed to aggresively bond to a wide variety of materials.
Adhesives,NA,300007-393,"Mark 5™ Dispensing Systems, Devcon Mark 5 epoxy gun, 0.75 lb.",1,$294.06,https://us.vwr.com/store/product/7604036/mark-5tm-dispensing-systems-devcon,https://us.vwr.com/stibo/smallweb/std.lang.all/45/68/18984568.jpg,Description: Designed for dispensing and applying Devcon® adhesives for repair and assembly operations.
Adhesives,NA,470228-940,Four Glue Gun Holder,1,$21.65,https://us.vwr.com/store/product/22049903/four-glue-gun-holder,https://us.vwr.com/stibo/smallweb/std.lang.all/44/08/22004408.jpg,Description: Hold up to four glue guns safely.
Adhesives,NA,76245-652,"Velcro® Loop Roll Fastener, Grainger Reclosable Fastener, Loop Roll, Black, 1""×75'",1,$188.26,https://us.vwr.com/store/product/24814149/velcro-loop-roll-fastener-grainger,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,"Description: Reclosable Fastener, Loop Roll"
Adhesives,NA,82002-794,"PRISM® 410™ Black Toughened Instant Adhesive, Loctite®, Henkel 20 g (0.7 oz.) bottle",10,$358.20,https://us.vwr.com/store/product/4600748/prism-410tm-black-toughened-instant-adhesive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/61/90/4906190.jpg,"Description: This black, toughened ethyl adhesive bonds rubbers, metals, and plastics for use in difficult environments."
Adhesives,NA,500027-085,"Scotch® Permanent High-Density Foam Mounting Tape, 3M Permanent double-sided adhesive mounting tape, White, 3/4×350""",1,$21.03,https://us.vwr.com/store/product/7087461/scotch-permanent-high-density-foam-mounting-tape-3m,https://us.vwr.com/stibo/smallweb/std.lang.all/91/69/23229169.jpg,"Description: Faster, safer, more versatile than screws and nails"
Adhesives,NA,500027-018,"Scotch® Permanent High-Density Foam Mounting Tape, 3M Permanent double-sided adhesive mounting tape, White, 3/4×1368""",1,$57.05,https://us.vwr.com/store/product/7087461/scotch-permanent-high-density-foam-mounting-tape-3m,https://us.vwr.com/stibo/smallweb/std.lang.all/91/69/23229169.jpg,"Description: Faster, safer, more versatile than screws and nails"
Adhesives,NA,500027-088,"Scotch® Permanent High-Density Foam Mounting Tape, 3M Permanent double-sided adhesive mounting tape, White, 1/2×75""",1,$4.46,https://us.vwr.com/store/product/7087461/scotch-permanent-high-density-foam-mounting-tape-3m,https://us.vwr.com/stibo/smallweb/std.lang.all/91/69/23229169.jpg,"Description: Faster, safer, more versatile than screws and nails"
Adhesives,NA,82002-814,"Super Bonder® 496 Instant Adhesive, Loctite®, Henkel 28.3 g (1 oz.) bottle",10,$341.30,https://us.vwr.com/store/product/4600766/super-bonder-496-instant-adhesive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/61/96/4906196.jpg,"Description: This is a medium-viscosity, high-strength adhesive."
Adhesives,NA,82002-772,"Loctite® 3301™ Light Cure Adhesive, Henkel Light cure adhesive, clear, 25 ml syringe",10,$560.51,https://us.vwr.com/store/product/24508774/loctite-3301tm-light-cure-adhesive-henkel,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,Description: Loctite® 3301™ one-part acrylate urethane light cure adhesive is pale yellow in color and has a vapor pressure greater than 5 millimeters Hg at 20 deg...
Adhesives,NA,470017-286,Rubber Cement,1,$12.90,https://us.vwr.com/store/product/8886269/rubber-cement,https://us.vwr.com/stibo/smallweb/std.lang.all/68/31/44226831.jpg,"Description: Use rubber cement with photographs, paper, and more."
Adhesives,NA,19807-546,"Super Bonder® 495™ Instant Adhesive, Loctite®, Henkel 28.4 g (1 oz.) bottle",1,$882.52,https://us.vwr.com/store/product/4600763/super-bonder-495tm-instant-adhesive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/41/58/4644158.jpg,"Description: This is a low-viscosity, general-purpose instant adhesive."
Adhesives,NA,19807-544,"Super Bonder® 495™ Instant Adhesive, Loctite®, Henkel 3 g (0.1 oz.) tube",1,$164.60,https://us.vwr.com/store/product/4600763/super-bonder-495tm-instant-adhesive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/41/58/4644158.jpg,"Description: This is a low-viscosity, general-purpose instant adhesive."
Adhesives,NA,500009-858,"Velcro® One-Wrap® Reusable Ties Fastener, Black, Gray, 1/2x8"" per pad",1,$6.32,https://us.vwr.com/store/product/7091665/velcro-one-wrap-reusable-ties,https://us.vwr.com/stibo/smallweb/std.lang.all/91/23/23209123.jpg,Description: Take control of cord clutter
Adhesives,NA,BT135270-25G,"Silver Two Part Conductive Adhesive, BeanTown Chemical Conductive adhesive set, two parts, Silver, 25 g",1,$681.38,https://us.vwr.com/store/product/16637942/silver-two-part-conductive-adhesive-beantown-chemical,https://us.vwr.com/supplier/smallweb/BTC_33669.jpg,Description: MDL No: MFCD00003397
Adhesives,NA,BT135270-10G,"Silver Two Part Conductive Adhesive, BeanTown Chemical Conductive adhesive set, two parts, Silver, 10 g",1,$295.99,https://us.vwr.com/store/product/16637942/silver-two-part-conductive-adhesive-beantown-chemical,https://us.vwr.com/supplier/smallweb/BTC_33669.jpg,Description: MDL No: MFCD00003397
Adhesives,NA,37001-751,"7701™ Prism® Primer, Loctite, Henkel Primer Pris med 7701, Colorless, 1.75 oz.",20,$513.85,https://us.vwr.com/store/product/25436000/7701tm-prism-primer-loctite-henkel,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,Description: This primer is used to make polyolefin and other low energy surfaces suitable for bonding with cyanoacrylate adhesives.
Adhesives,NA,470001-912,Duco Cement,1,$9.90,https://us.vwr.com/store/product/16587143/duco-cement,https://us.vwr.com/stibo/smallweb/std.lang.all/01/54/24650154.jpg,"Description: Fast-drying, medium-strength cement dries clear."
Adhesives,NA,500031-578,"Krazy® Glue All Purpose Glue Adhesive KrazyGlue, Clear, 0.070 oz.",1,$2.17,https://us.vwr.com/store/product/7082148/krazy-glue-all-purpose-glue,https://us.vwr.com/stibo/smallweb/std.lang.all/09/24/23630924.jpg,Description: All-purpose formula is great for everyday household repairs.
Adhesives,NA,300050-790,"2 Ton® Clear Epoxy, Devcon Dev-Tube 2Tonclear epoxy, Clear, White, 25 ml, 0.17 lbs., Dual Syringe Tube",1,$25.88,https://us.vwr.com/store/product/7604068/2-ton-clear-epoxy-devcon,https://us.vwr.com/stibo/smallweb/std.lang.all/97/26/7619726.jpg,Description: This is an extremely strong clear epoxy.
Adhesives,NA,300050-780,"2 Ton® Clear Epoxy, Devcon Mark5 2ton epoxy, Clear, White, 50 ml, 0.15 lbs., Dev-Pak™",1,$51.13,https://us.vwr.com/store/product/7604068/2-ton-clear-epoxy-devcon,https://us.vwr.com/stibo/smallweb/std.lang.all/97/26/7619726.jpg,Description: This is an extremely strong clear epoxy.
Adhesives,NA,19806-001,Permabond® 910 and 910FS Adhesives 3 g (0.1 oz) tube,1,$14.70,https://us.vwr.com/store/product/4600733/permabond-910-and-910fs-adhesives,https://us.vwr.com/stibo/smallweb/std.lang.all/80/24/4648024.jpg,Description: Permabond® 910 is a general-purpose methyl cyanoacrylate adhesive that provides high strength on metal and is suitable for bonding plastics and rubber...
Adhesives,NA,19806-003,Permabond® 910 and 910FS Adhesives 28 g (1 oz.) tube,1,$60.87,https://us.vwr.com/store/product/4600733/permabond-910-and-910fs-adhesives,https://us.vwr.com/stibo/smallweb/std.lang.all/80/24/4648024.jpg,Description: Permabond® 910 is a general-purpose methyl cyanoacrylate adhesive that provides high strength on metal and is suitable for bonding plastics and rubber...
Adhesives,NA,76247-248,"Dow DOWSIL™ Adhesive, Silicone, Ellsworth Adhesives Silicone adhesive, specific gravity 1.12 at 25 °C, Clear",1,$512.29,https://us.vwr.com/store/product/24814765/dow-dowsiltm-adhesive-silicone-ellsworth-adhesives,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,Description: This silicone adhesive Ideal for sealing openings in modules and housings; adding mechanical stability to individual components; assembly of component...
Adhesives,NA,82002-818,"Super Bonder® 499™ Thermal Cycling-Resistant Gel Adhesive, Loctite®, Henkel 20 g (0.7 oz.) tube",10,$331.46,https://us.vwr.com/store/product/4600805/super-bonder-499tm-thermal-cycling-resistant-gel-adhesive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/62/08/4906208.jpg,"Description: This thixotropic high-viscosity, high-temperature gel formulation bonds all metals, and most plastics and rubber compounds."
